,Unnamed: 0,filename,counutry,rms,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19
20,0,amharic,ethiopia,0.059810817,0.38541332,2487.398478680921,2383.0313085411417,4697.2529296875,0.1308858235677083,-294.71542,81.85208,24.520582,33.65881,10.644739,-2.7258077,-4.005221,-14.06929,-1.4824455,-9.273588,-11.338653,8.456321,-2.1180868,-2.4455307,-3.530918,-2.7319257,-5.4969134,1.1670673,-5.8964014,5.5884247
21,0,amharic,ethiopia,0.06303323,0.39150614,2124.0634251598194,2143.840146301018,4065.2455981164194,0.1114769015721877,-294.13623,100.21688,25.845493,43.500565,10.115857,-9.704151,-20.902714,-10.9107,5.501062,2.7628264,-9.751868,6.033031,-8.111294,-3.8954966,-4.0240307,-1.6265352,-7.261134,0.5838586,-2.1868448,2.2709067
22,0,amharic,ethiopia,0.04354107,0.41340235,2520.1145574415045,2283.5058634871643,4676.227579347439,0.143929406894559,-326.47858,84.63575,24.352524,32.440636,19.168957,0.7317247,-11.40978,-12.60578,-0.22306977,3.742647,-6.680521,1.1636809,1.6841829,-3.3732977,-6.6181517,-3.6462107,-6.542591,0.48846784,-2.3650265,-0.22496623
23,0,amharic,ethiopia,0.036000937,0.47409454,1598.48261002974,1830.605992407253,2973.9496866861978,0.0860102147231867,-321.04428,139.47847,12.841961,34.376675,1.1818613,6.0854735,-3.0229685,-4.7175894,1.8522655,1.4344072,-10.574665,10.01456,-3.1259189,-2.4005725,0.71456444,3.7575066,-4.1837587,7.357714,-1.1600909,-2.1693811
24,0,amharic,ethiopia,0.037346203,0.37599653,1619.181894995672,1526.8149903236504,3022.102813720703,0.0868618435329861,-351.3031,131.70529,4.819419,30.44902,-0.6219693,10.7355385,-11.374562,-0.33335757,-7.9128323,-11.58735,-4.080767,-0.95215744,0.096667334,-3.5706336,7.0140142,-0.79561454,-6.864001,-4.862735,1.1492676,-4.6856365
25,0,amharic,ethiopia,0.02739726,0.41291085,1932.7290052077017,1530.4159202120632,3479.880766628841,0.1355204540353152,-347.50546,117.742,-30.557169,24.776384,-7.3036175,2.8259902,-11.849594,-4.213749,-17.874262,-4.6923094,-4.475017,-8.975356,4.1423554,-13.062157,-1.4829181,-2.4266407,-3.2121,-3.633918,-1.0690448,-5.3347383
26,0,amharic,ethiopia,0.056615297,0.34577367,2480.053984423226,2154.149148478982,4399.412014868952,0.1511327224942396,-297.83585,85.46868,9.145318,18.434095,12.207007,-11.765714,-33.487328,-19.027676,-23.545792,-10.503385,-21.081596,-1.4833432,-18.769323,-1.3333274,-5.819319,-2.5376856,-12.430336,-4.951186,-4.768983,-1.9013096
27,0,amharic,ethiopia,0.029803889,0.37182608,2439.1632641403085,2109.368815542985,4503.3835287743705,0.1528946932070582,-359.36316,84.19224,-19.678095,18.214344,-7.4610667,-14.726623,-19.831556,-10.307177,-21.831963,-10.579006,-16.76814,-8.3234215,-17.895191,-6.245125,-13.698834,-10.848242,-11.604431,-5.9516683,-9.979854,-10.075424
28,0,amharic,ethiopia,0.042482994,0.32351157,3224.214073029063,2512.242179395214,5821.199319108202,0.1781087882905138,-288.1794,59.197105,19.149963,21.160917,-4.3199987,7.000663,-19.684435,4.2973065,-16.672588,1.1475753,-7.908402,0.07544743,0.93133783,2.4037967,-0.2245964,-2.7786536,-3.6001055,-4.9040065,-10.560511,-2.7884188
29,0,amharic,ethiopia,0.03606712,0.36981067,2108.9244538888315,2106.1764178515177,3994.1127216899313,0.1056614589024257,-322.1704,109.81284,-7.552189,30.077572,12.697433,3.1249623,3.002127,-0.85249066,-0.40169623,-16.11895,-4.02611,-0.22178262,-12.241707,-9.899907,2.0536165,0.071733676,-9.27498,-1.5506197,3.0930216,-3.8962514
30,0,amharic,ethiopia,0.048857335,0.35851303,3080.9286962547226,2544.4101244219232,5755.0549543139605,0.1707858022206411,-295.92056,55.326,3.115943,7.3072615,-1.3575824,-7.4692097,-24.037094,3.2784903,-16.596529,-4.7478724,0.52704465,-5.829187,-4.260654,-0.051884186,-9.711204,-2.88088,-3.4280257,2.0272694,-4.2338634,0.18681124
31,0,amharic,ethiopia,0.062494416,0.45592824,1876.117564773878,2229.479147746679,3664.898906818871,0.0846243552791262,-294.8998,111.809166,43.479176,37.9082,21.886786,12.454209,-13.679348,-7.9960237,-6.794575,3.00435,7.464255,7.7068663,-3.863549,7.8070602,1.647822,-2.2988276,-2.9432054,3.4929209,-2.8185086,8.079445
32,0,amharic,ethiopia,0.03987783,0.41380262,3260.227307706667,1992.8220252103167,5198.5426981737655,0.2690704410496284,-427.89557,40.319916,16.163652,30.892353,9.328303,-14.41513,-20.53567,-0.28648263,-11.866403,-4.8870606,-14.729195,-12.34843,7.035085,-2.5017695,-8.923611,-0.11309361,-14.228845,-1.5888176,-3.023144,-4.125434
33,0,amharic,ethiopia,0.03093589,0.36356643,3284.154510683457,2134.909146431534,5371.806188834519,0.2410050253002669,-370.1925,53.854046,-2.9323113,27.6679,-8.109525,-17.468569,0.8619227,-6.358135,-3.0143144,-12.966996,-11.960426,-0.6461495,-8.334714,-12.799587,-10.135221,9.710031,-3.876755,-5.220991,-5.3366237,6.870323
34,0,amharic,ethiopia,0.06812293,0.36449432,2928.708130045692,2306.368600709604,5038.779631251466,0.1756053588180112,-348.57645,31.760517,16.717987,19.37215,8.932948,-8.202608,-14.999849,-5.9806924,-0.8768012,-7.8030734,-12.878507,0.63435775,-15.730656,-1.945643,-5.5625896,-6.640459,-10.745553,-4.2176313,-7.9712553,-2.2043238
35,0,amharic,ethiopia,0.044234317,0.4698305,2126.846599917937,2196.843932536012,4064.691810856155,0.1081643590699566,-351.15543,93.121635,42.19853,28.806126,-0.16716643,-3.1452208,-6.413701,6.93649,0.70772284,-6.2667856,-7.213757,2.2924018,3.5383365,-0.5001895,1.6687714,1.0261525,-7.92259,4.329129,-1.1527901,-0.30160323
36,0,amharic,ethiopia,0.043757282,0.3115663,2963.39101985502,1941.577956181916,4764.809327613651,0.2235494298259104,-398.07025,43.374855,21.850931,28.88024,5.2638035,-16.257301,-14.529687,-5.272866,-16.468687,-16.337322,-5.7115006,3.5251954,-5.036527,2.8206286,-13.225153,-7.2053366,-2.0669928,-8.67191,-2.259422,-8.661432
37,0,amharic,ethiopia,0.032385193,0.5348965,1832.583966031053,2257.35393575329,3717.1482776298894,0.0734451412493063,-374.56375,104.86216,36.06697,38.35057,22.210451,6.272478,-13.170776,1.6824435,9.487412,5.7288136,1.8776667,7.389259,0.8716015,2.8762426,0.5444616,5.156239,-0.93371254,2.642014,4.3083453,-3.4763577
38,0,arabic,saudi arabia,0.090459466,0.36670572,2296.696765094376,2456.965537270634,4853.575181839231,0.0987660481604496,-240.67645,80.01484,18.200558,43.58004,6.258162,-0.044345208,-1.7900827,8.480821,-12.020305,0.42370465,-9.396899,3.6622765,-8.479867,4.744756,-11.137155,-2.4197998,-5.7536173,1.2965586,-8.466176,3.4697711
39,0,arabic,egypt,0.04363746,0.43696755,2226.3121269971607,2303.566384753741,4489.753550637297,0.1103536973961586,-334.20416,93.86664,9.387263,22.636288,22.452839,-1.5939506,2.5497751,-0.9650641,-18.81983,-1.3699114,0.505348,-3.2688823,0.9229176,3.2944858,-2.280576,7.653161,-5.3167295,3.4976547,1.1288778,4.907786
40,0,arabic,lebanon,0.046804793,0.41184494,2786.054528531754,2423.2493913682806,5178.743678400522,0.1758133489220804,-318.4918,84.93988,11.245088,5.8017077,-12.416048,-13.777762,-15.346339,-10.9213,-14.679336,-8.374872,-7.850225,-9.485384,-12.9014435,-4.5926166,-11.187482,-7.181725,-6.084261,-3.0993404,-9.130304,-4.1158123
41,0,arabic,qatar,0.0510758,0.3375802,2442.385739777653,2292.726946601636,4829.836580338621,0.124576542812692,-314.01273,80.382126,6.460424,39.181114,3.3949056,-10.473706,-13.734035,-12.515241,-13.032805,-14.343719,-19.955376,-5.303164,-13.883208,-8.192074,-8.639345,-10.903813,-9.911451,-5.807104,-10.839404,-2.9476986
42,0,arabic,saudi arabia,0.075891495,0.35456184,2549.9008839228586,2368.4935923189405,4930.397719336636,0.1356461607941001,-246.23108,84.7893,38.59934,44.305107,6.129226,13.546495,-29.703846,3.4324875,-3.597157,-2.8117507,-15.259202,9.575889,-10.4005375,-2.9164824,-2.449602,-4.511449,-4.4227138,-3.4110725,-9.31266,5.6179733
43,0,arabic,tunisia,0.029942578,0.34454423,3268.303522514536,1955.369214359116,5126.055084816649,0.2511361862062812,-428.94098,48.86053,7.111791,6.3822174,-11.922183,-17.04359,-10.378982,-0.89259636,-12.088186,-17.521858,-7.493724,0.2296579,-11.480805,-19.513844,-4.457217,-1.8633468,-8.307209,-7.914519,-4.8363853,1.1599447
44,0,arabic,iraq,0.02989016,0.3429364,2977.284511703272,1954.1292654726144,4759.354485901843,0.2186154298017846,-405.7891,52.64952,-16.860203,19.794971,-0.2628775,-16.028265,-5.1771326,-4.584517,-17.09934,-22.896122,-2.4339752,-3.7452967,-7.1030197,-0.6405633,-5.104864,11.413602,-17.138851,-5.2025924,5.979895,-2.0801601
45,0,arabic,lebanon,0.07354272,0.49401382,1721.1315494757807,2110.452543578257,3269.499354208669,0.0663683725758448,-306.63623,102.73138,43.638508,38.718643,22.56589,16.552912,-0.48078024,14.976389,-8.36255,8.131706,-0.4186355,2.3494864,-1.8807868,4.8943477,-0.6417436,3.5513055,-1.657922,1.2142307,-1.9848828,0.33498842
46,0,arabic,jordan,0.039515246,0.40170813,2088.6521489674656,1741.9052827770329,3830.3053332913305,0.1491761759517315,-388.82864,74.00924,5.034274,22.234444,3.7002563,-3.6633298,-28.210056,-8.70087,-7.41467,-15.136286,-11.819916,-7.2694073,-5.5443287,-6.470019,2.8112748,-2.650618,-5.046265,-3.8413007,-1.3697033,-3.129842
47,0,arabic,tunisia,0.04062654,0.4607393,2164.765336852065,1733.728708682218,4004.6608568274455,0.1445755289208074,-274.89557,108.316734,-26.549839,47.370922,-14.816879,14.017588,-20.1611,-2.693113,-6.5904865,-7.5749817,-4.3470216,-7.0712137,5.4498916,-9.960433,5.0196357,-5.7959785,-4.607524,1.0469841,-2.805089,-2.7419813
48,0,arabic,morocco,0.047541834,0.39682817,3013.4445255962323,2125.347292767542,5216.745278269974,0.1937889282646048,-350.3758,42.653088,40.77867,50.53056,2.5384645,10.035471,-25.710442,16.100397,-15.034201,-12.786043,-12.52142,-8.219214,-1.4049711,-8.146076,-0.60111624,5.469487,-19.397867,0.80178297,-7.392161,-4.3964
49,0,arabic,morocco,0.08313381,0.40212348,2883.6146486752227,2291.0575400301527,4834.971555599496,0.1991249273631198,-337.99014,56.4389,50.19778,28.924667,5.796143,2.191791,-9.565664,8.237152,0.52302057,2.1432643,-10.787511,1.1985832,-8.755653,4.6811333,-8.024259,-4.917639,-8.481495,4.9150248,1.4037175,-7.069929
50,0,arabic,kuwait,0.049776133,0.431486,1797.7966802025178,1652.783181950031,3280.9588293397096,0.0947337548588379,-380.25186,76.34727,5.3717656,61.21892,7.632934,8.404037,15.365556,5.426357,-11.49894,1.9825171,-11.104395,-2.0587368,0.036803998,-6.258023,9.578916,-0.9884067,-4.003853,6.852227,5.336687,-0.32479003
51,0,arabic,morocco,0.03306887,0.43903813,2105.6428016396585,1664.862215317069,3922.0072119940114,0.1420513497763796,-354.93896,105.40932,-20.977514,35.162113,-5.3990345,-6.363775,-13.443555,-13.198821,-16.239708,-4.7997236,-6.421792,-3.5829945,-1.1927654,-6.809568,3.1188054,-3.1679206,-3.581965,-5.1322684,-0.7840927,-1.1808954
52,0,arabic,syria,0.09472227,0.38537046,1785.8226488869266,1990.9721005628403,3588.9592859129243,0.0845361166442466,-312.29166,109.267265,15.300547,36.688515,25.11766,5.549984,-5.5681405,2.9872847,-2.984364,-5.021093,-6.5212955,-2.831026,-10.311197,-4.55649,-5.3185034,-5.263874,-6.312755,-3.1996717,-0.6505208,-2.110475
53,0,arabic,lebanon,0.040716674,0.33977616,2083.069587684005,1382.2235887829513,3322.586395103894,0.1687523008017015,-411.20093,84.84195,7.2210407,35.16539,-2.2319176,1.9056053,-23.819225,-18.397165,-16.14678,-15.293071,-15.721037,-7.378656,-5.539158,-13.3762045,-1.1696967,-8.865381,-12.23307,-11.583573,-0.5987161,-2.6626983
54,0,arabic,lebanon,0.0286788,0.3184801,2158.931432202371,1654.1378484861227,3746.1556738689856,0.1627978719926778,-412.10654,90.09295,-14.88409,20.327902,-19.581491,-6.562082,-23.919392,-21.427969,-17.869877,-13.495553,-5.125688,-11.064075,-4.7183285,-4.1548543,-15.13731,-9.487922,-1.0537658,-7.0855193,2.0952842,-6.018496
55,0,arabic,united arab emirates,0.05483025,0.36016682,2651.5468941867234,2006.7950940011845,4462.844166592323,0.197389885807504,-417.08435,57.4459,14.279045,13.72422,-12.39293,-12.308157,-14.070849,-27.344967,-11.112234,0.9567449,-10.8751955,-12.799416,-8.707507,0.3163152,-10.570919,-12.677662,0.38456878,-5.5625973,-7.6032,6.3662415
56,0,arabic,egypt,0.049729683,0.4093078,1625.7287095504705,1570.4494877647026,3232.4461696783314,0.0866908141045232,-325.79507,130.94998,-12.040845,49.886494,11.377606,-3.639536,-26.027891,-1.0529463,-12.749995,-12.981886,-7.3712993,-12.353014,1.4309044,-9.107804,3.3601546,-2.5535672,-8.968282,-2.5426316,-6.20762,-4.802785
57,0,arabic,egypt,0.0700725,0.39917102,1615.6944953208356,1885.3104157866053,3182.1903756484685,0.0723582633399209,-319.50406,123.54191,29.509726,49.48779,23.205006,3.927819,-11.019059,-17.988985,-7.801894,3.4625146,-7.847772,0.2531837,7.3593407,-14.440502,2.0648844,7.2846766,-12.59034,1.6144395,-0.13008429,-2.9184651
58,0,arabic,israel (occupied territory),0.03840119,0.451382,2090.163471050956,1746.5369589603947,3924.288039268679,0.1349341899964336,-329.58875,112.92318,-17.115318,33.033226,-18.691923,8.034761,-15.521672,-7.3568277,-1.8229556,-7.2214093,-4.492423,-1.8113145,2.0407336,-8.462905,1.2866195,-2.9093156,-2.3807576,-7.1673884,-1.0820786,-0.3581959
59,0,arabic,jordan,0.05011842,0.39956138,2043.0172668443684,1766.4690594321355,3842.355202879581,0.1331351803374054,-337.38818,97.94698,-12.908089,16.564589,-18.557087,-3.7837157,-21.201853,-0.66924125,-4.215504,3.5576036,-3.3617887,-6.2233458,-2.8169572,-3.5228057,3.3936718,-6.1866717,10.481456,-5.068169,-8.673094,-3.7513382
60,0,arabic,israel,0.037652813,0.4531661,2181.0534959665843,1782.7933389273226,4133.456360891963,0.1438111723139045,-344.1235,97.16958,-20.70616,46.09883,-18.21244,-5.162831,-9.147558,4.0776024,-4.9310007,-10.657093,0.36257032,-7.5316744,-2.7345614,1.3550112,-4.290128,-9.774972,-3.2161906,-4.6610746,-2.6479044,-9.921547
61,0,arabic,united arab emirates,0.038061373,0.32345426,1826.2174637683145,1517.5473705736813,3210.2505098583265,0.1260071966209765,-422.18384,85.75993,24.537613,39.094543,10.853759,-12.772449,-24.73519,-16.541584,-10.334226,-10.926024,-12.756637,-1.9414569,-2.4270802,-11.890878,-1.5312684,-9.963436,-13.559429,-1.5423963,-4.2724147,-5.937029
62,0,arabic,qatar,0.05482597,0.35059908,1685.5801733823148,1453.5789865924974,3016.380913451751,0.1165557563110749,-367.99887,105.359344,-3.3194332,41.400784,14.201525,2.7288277,-12.742714,-4.6978,-21.304214,-12.687274,-5.587552,-1.4710578,4.454714,-14.158328,-3.0587423,-8.846358,-3.3160205,-7.0114903,-12.857421,2.2155316
63,0,arabic,qatar,0.05733142,0.4529065,1296.3928098048411,1990.736027795272,2720.350955676481,0.0364383410856213,-350.87595,118.21493,28.54918,42.864418,20.49315,3.2909906,2.0979085,4.1473165,-1.2500049,0.1106147,-5.8152647,4.6810412,-1.3955679,-3.5166974,0.7497871,-2.3782787,-4.0932026,0.47059116,-1.9723121,-4.1586337
64,0,arabic,saudi arabia,0.07020538,0.28020814,1916.100912768433,1544.154556368302,3384.6610002167986,0.1250154856293359,-340.70978,88.60727,-12.073078,33.83482,-10.76605,-6.9670024,-38.358414,-28.750917,-14.219995,-22.506039,-11.220772,-3.2468448,-6.121687,-11.207454,-4.694661,-5.8371024,-9.424452,-5.802431,-5.5868144,-9.353406
65,0,arabic,iraq,0.051444042,0.29195046,1577.3971663483997,1261.3240071325197,2643.6112527201267,0.1084007505329227,-392.25397,103.4881,4.498498,29.798641,-3.0495265,-20.130184,-25.704231,-16.26591,-15.842359,-10.284651,-8.061028,-10.279466,-5.3864894,-2.5939445,-11.56455,-13.094925,-5.3838625,-14.4182,-12.354499,-7.5729766
66,0,arabic,iraq,0.03876548,0.3145211,1959.9213136651224,1657.0217437846657,3413.165988634579,0.135338966970268,-372.23032,87.24436,11.679706,25.1691,1.1743389,-1.3020765,-21.015148,-7.531602,-9.084094,-13.75142,-12.15304,-5.5914145,-6.090128,-9.715056,-1.3758519,-9.564913,-6.205397,-5.1277566,-1.2905399,0.21228185
67,0,arabic,iraq,0.037385173,0.29144198,2457.656397385844,1698.73355033654,4113.21644758539,0.1894812575762977,-395.5327,66.76944,-11.699157,26.141356,-9.405449,-12.69796,-28.188204,-13.622351,-13.036129,-13.044317,-13.427575,-7.068837,-8.5108185,-13.190349,-7.2317834,-9.065928,-2.7087944,-9.903015,-3.2353108,-9.171057
68,0,arabic,kuwait,0.049462646,0.3401489,2099.70577884806,1640.6671537025177,3729.19559439433,0.1555442574097938,-336.23837,92.79821,-14.915286,31.143364,-11.518206,-11.359552,-33.90033,-24.24175,-12.090647,-10.94424,-6.5158114,4.171348,-10.735569,-14.547074,-0.7992958,-13.061911,-1.942627,-2.978075,-4.4722557,-5.842124
69,0,arabic,saudi arabia,0.042324707,0.39614275,1749.4772243250204,1557.8881585549411,3322.510104709201,0.1072606216242283,-351.76303,117.94357,-7.4206843,33.136524,5.584113,-6.279599,-23.191298,-25.185379,-6.6876636,-11.574133,-20.829721,3.9971685,-3.808728,-15.901466,3.8801517,-6.3623514,-7.2546268,-4.01643,-7.7914796,-7.165404
70,0,arabic,saudi arabia,0.04458598,0.41864574,1831.213402371834,1680.3870997216047,3508.218267899525,0.1151481384682037,-373.11557,88.23089,17.196259,29.176748,7.0167828,3.8889115,-17.286457,-9.761146,-15.041069,-11.096779,-7.4744596,-6.541684,-0.013865282,-5.906101,-1.1733011,-1.1789612,-3.5721278,-6.3892817,1.3333913,-2.1235268
71,0,arabic,saudi arabia,0.050892852,0.34467703,1830.3469628341131,1545.0460948213652,3402.330585017867,0.1158359681544282,-332.11673,109.37334,-23.5152,28.353794,5.97264,-0.35632557,-16.44974,-15.146795,-20.694992,-7.0937357,-16.761095,-14.894108,1.204244,-14.436743,0.99549085,1.579867,-6.652336,-3.1690505,-1.2081567,-10.295024
72,0,arabic,usa,0.060144573,0.32189682,1914.719326690802,1538.6447261214707,3519.896822661356,0.1282094652096949,-343.42938,91.29946,-20.050917,32.042732,-10.348618,-24.994429,-18.090746,-15.714361,-13.282499,-9.570347,-15.457712,-9.191379,-3.9577057,-9.064388,-0.8148836,-5.784639,-6.2381344,-6.5863147,-9.864643,-7.7115645
73,0,arabic,saudi arabia,0.034005117,0.4050366,1696.6387171149463,1626.3027957357244,3284.0891505712125,0.1040025171141536,-310.13184,129.77391,-17.402592,21.680227,-7.959132,3.3420973,-20.398054,0.17568748,-11.682711,1.4425898,3.7172515,-11.921628,3.071264,-5.7307534,-4.4860964,-11.224345,2.7928696,-4.643936,-9.317765,-1.1736253
74,0,arabic,united arab emirates,0.07162946,0.42777124,1459.6304494753065,1922.4172425868387,3020.906591748193,0.059586377585992,-295.46082,129.75438,14.161421,46.36017,21.069904,-1.5323395,-5.3843966,-3.753053,-3.103888,-2.2128015,-0.2127326,0.45283145,-10.743855,-1.4381373,-0.43857342,-4.290763,-4.898655,0.31775877,-6.308203,-5.023706
